id,name,age,income,openness,conscientiousness,extraversion,agreeableness,neuroticism,tolerance,matched_id,happiness
73052,jxgqmh,39,6568.76,50.21,57.86,36.57,22.52,46.76,28.23,13692,63.11
45941,vdqprl,52,273.35,45.48,60.2,47.33,53.54,51.87,37.28,35053,60.27
25727,dmzccr,28,2075.61,56.2,51.52,45.85,60.38,47.8,23.18,22498,64.12
74725,yjwbtj,36,12063.97,45.17,55.0,57.16,42.41,50.25,44.03,87649,93.25
95628,hpoziu,60,5561.3,57.5,42.43,41.6,59.8,51.01,38.54,17677,88.79
72943,ivpqny,30,5909.19,44.53,50.52,17.91,51.66,45.36,17.42,27720,64.0
97483,ltlorn,35,4505.24,48.41,38.09,40.95,30.51,65.21,22.66,4143,56.06
64823,qzgrtr,27,3422.75,62.0,52.9,44.99,40.21,57.77,20.51,7663,63.01
20466,fejaoz,51,2818.79,58.08,49.97,37.29,49.48,48.61,34.17,40642,69.42
51048,xtrmfl,36,9729.25,53.59,48.16,37.85,45.98,68.05,35.27,62297,85.76
73037,teezpp,54,15068.3,62.63,26.4,49.69,43.4,69.02,37.86,,109.65
62179,zscphz,27,332.36,47.44,69.81,61.54,31.2,61.98,28.97,81934,49.85
23212,ltzadj,30,18078.61,43.62,48.95,53.08,52.14,39.33,34.5,,110.03
8622,isneph,25,1453.85,37.88,53.86,58.48,60.56,41.96,26.6,3369,58.55
37827,vznbna,31,6554.34,48.13,76.39,39.48,48.64,64.67,20.32,94125,67.68
5907,tesskr,52,4635.85,56.58,64.86,44.92,39.68,61.61,33.71,43418,71.33
63188,hsvcyo,59,946.73,39.18,47.89,41.79,53.91,33.57,26.55,29318,58.12
36224,ddydjd,47,4532.02,51.83,60.14,51.69,55.96,39.22,32.69,44928,71.85
46074,tnkwez,56,14309.75,52.05,42.96,43.52,52.08,52.91,32.47,73283,104.04
18618,cpccky,25,2574.24,49.97,40.16,69.9,55.02,47.82,28.76,12212,66.21
60522,sfedav,55,7881.12,53.03,32.73,51.22,57.54,53.55,18.62,44315,78.38
24815,jmofdp,23,1898.72,50.27,67.33,54.84,41.17,45.49,30.56,60249,62.18
99360,jcjsdc,17,12920.36,62.71,52.76,41.54,48.57,33.63,25.44,62678,104.47
4335,grruiy,58,2167.17,50.38,62.38,43.05,68.72,35.09,28.91,57297,71.6
54693,ixcdqu,50,2147.04,52.9,48.43,32.54,56.3,44.17,25.34,50374,62.06
65631,damppn,52,540.1,49.68,41.15,50.69,51.07,28.84,22.97,73699,53.81
35126,dkxsct,24,3377.91,72.03,44.91,42.35,30.11,36.16,27.71,94285,69.5
23311,vflkxt,44,4170.86,53.01,75.12,32.3,51.31,45.55,31.71,14038,68.53
72824,xkqzib,32,4723.39,65.18,56.74,70.47,53.16,63.36,38.22,92576,80.32
53125,bvskkr,43,4193.66,42.47,52.95,62.93,62.8,48.98,40.56,40198,72.96
61337,ijdfie,58,8242.6,50.16,45.82,40.83,43.87,50.62,27.8,53711,81.16
10967,bjbclv,45,4610.31,40.0,19.09,45.82,55.42,49.09,17.24,46179,57.89
22243,kcknzd,19,2834.05,58.56,48.26,40.15,70.28,36.46,35.9,53208,83.7
84720,mbethl,50,4908.54,43.62,43.22,41.23,49.19,32.09,32.27,31647,68.31
3362,hhyamq,50,1221.45,39.56,58.8,52.9,37.98,59.35,21.11,67454,45.67
5509,qqxpvh,27,14636.32,59.49,55.05,48.88,36.09,37.81,33.59,,101.78
93929,gdrwyl,20,17931.95,57.73,65.61,30.36,73.25,39.77,19.33,,119.35
67641,vuybfn,56,759.51,36.96,59.42,44.43,34.76,51.89,29.41,28828,50.07
42988,qkpnzu,22,7852.69,36.03,56.68,53.29,55.07,52.07,22.18,5356,74.72
12881,lsfemc,35,8617.35,34.32,48.55,65.95,48.78,41.96,32.39,,74.15
94350,nksqtz,21,2087.63,34.79,53.56,48.08,51.93,46.29,31.56,86139,62.01
25731,rbqvcp,37,226.82,56.09,44.21,54.51,41.73,54.4,27.11,73360,52.1
32873,hcjmqx,46,2994.88,43.99,48.5,65.29,50.61,61.77,39.48,11074,66.0
4172,duekge,29,1703.48,59.78,34.06,65.97,50.56,47.25,32.58,5756,66.19
3563,kwtsoz,20,6342.0,46.59,49.36,46.44,40.0,51.77,37.08,39805,79.6
41089,qvljog,38,2322.57,54.4,50.26,43.4,50.83,44.29,40.15,44188,67.96
23182,nayzyp,60,2696.75,36.66,42.16,56.54,57.83,55.33,35.57,64010,69.53
99022,jbvmct,53,7826.96,54.24,33.37,46.67,51.14,44.26,25.37,,79.38
67368,dvvcjm,40,4262.5,51.16,37.43,35.3,56.51,41.57,30.6,26976,68.78
56600,agnscl,26,31151.88,54.23,34.44,41.85,57.1,57.67,38.76,,159.43
16358,hvkrdz,47,8117.68,46.34,48.74,57.91,64.86,53.49,23.14,34402,77.81
3233,lqjlwh,55,9482.52,58.87,60.0,41.77,45.78,39.12,27.41,,86.77
9040,hqadet,53,9406.17,61.71,53.92,58.04,38.19,52.35,42.88,,92.94
11131,gmifev,21,2308.32,58.98,54.03,58.33,42.08,58.75,25.54,13735,65.76
13515,hqfvrj,23,2347.29,44.73,39.93,44.96,44.61,49.95,21.14,4882,57.04
68848,uvwvmf,32,493.93,57.43,63.47,53.55,52.73,38.3,24.46,98691,56.55
56625,qglbxk,25,1401.7,27.32,36.01,60.47,38.19,39.84,19.39,75648,42.91
71669,ahuuvd,52,2527.05,54.93,35.68,45.71,65.54,41.19,35.61,9657,73.7
43027,qsufsw,28,8524.97,48.44,46.46,61.65,42.26,45.5,30.63,,78.81
24273,hicasw,41,4199.76,44.11,56.09,53.83,43.06,53.44,32.34,42587,62.48
44864,jknrnf,53,1801.35,42.54,44.82,53.77,43.79,43.19,29.55,71780,56.66
47675,xduypg,18,4317.14,60.48,39.68,54.06,46.77,38.1,36.99,30914,82.87
47039,ciyamo,53,1889.94,43.9,59.7,54.32,32.7,49.31,35.57,84843,57.35
5661,nwmlec,38,1220.61,42.13,45.55,37.59,56.2,57.51,24.81,39165,52.72
75882,ouoicn,51,7358.53,44.91,55.71,42.76,51.35,55.68,37.55,86120,80.3
91722,mulzzx,36,2843.89,41.81,54.88,56.66,59.68,64.4,24.96,58585,58.9
42021,gczche,19,1720.41,47.89,44.46,47.88,44.37,41.53,27.59,84264,63.06
50541,tmvhrh,25,2713.16,61.61,67.32,53.16,46.55,60.67,9.68,45943,57.7
3656,uhyboy,40,1926.28,53.45,50.92,35.2,62.9,63.86,28.86,31786,63.74
25625,kznixu,46,1400.85,53.99,56.17,49.83,47.93,41.26,22.94,92040,54.93
80863,filidh,16,2949.09,58.93,37.4,48.63,51.66,62.88,26.73,19824,75.71
93371,igzxyp,27,341.01,50.54,51.26,40.41,33.81,53.36,23.13,47138,48.62
20585,vmyozn,31,22400.12,47.88,51.59,54.75,51.6,43.56,29.34,,121.21
40451,zjcqve,27,1862.85,47.78,68.17,49.3,46.29,63.72,24.16,44272,56.66
36423,zdmwha,34,2016.34,51.08,52.29,80.14,52.84,66.38,22.14,14173,56.73
20272,nkilhz,19,3058.66,68.7,55.96,33.57,65.63,40.81,24.24,32110,80.29
99654,yyebap,56,10948.37,58.34,50.14,72.43,56.29,71.29,21.37,39489,91.49
73106,xpaccp,25,4552.87,54.1,61.95,48.23,55.74,39.04,22.55,80009,70.49
17551,wkxrwo,47,4076.51,52.65,48.48,35.02,57.5,48.67,31.2,97530,70.45
70745,uzzsgr,29,11522.03,70.65,52.62,54.63,49.66,48.25,46.58,,107.69
63955,ccdcri,29,2319.79,33.73,50.59,55.81,58.96,66.68,29.57,61420,58.59
42725,rqjjvc,40,2511.04,43.23,57.31,58.51,47.43,51.54,20.69,97409,51.8
64174,xfrkor,53,2873.67,28.17,42.57,72.26,62.78,46.9,28.73,,59.73
83264,lvgfak,23,3888.99,56.43,57.01,46.47,61.0,49.48,27.34,13250,75.12
18536,eismco,39,2214.08,60.17,53.63,49.81,49.22,60.36,34.22,99671,65.99
45215,uabqsq,24,15563.24,31.04,58.94,43.58,65.0,52.9,33.24,,103.97
2392,uulwwj,32,3592.9,47.89,40.7,46.5,37.03,57.34,35.2,70298,63.13
5186,ojvags,30,681.68,51.62,56.05,64.26,52.26,60.72,29.78,15841,58.39
45704,egcgal,34,3575.55,50.82,51.17,68.7,31.52,56.9,33.45,68226,60.93
6263,iyyfes,48,8734.08,55.21,43.38,34.05,59.69,61.33,22.14,47891,81.29
55195,eqosdl,20,1154.23,58.31,51.81,61.06,48.55,64.06,40.26,73414,73.27
83297,ufcbes,30,2904.73,51.71,55.52,50.57,55.9,58.41,30.01,80507,66.39
47604,uorecs,29,3440.32,34.12,45.02,45.12,60.18,50.69,21.47,38799,57.88
57107,ulhucw,20,4150.59,50.94,51.61,30.73,56.09,46.24,25.98,14095,73.59
80929,pzfceg,45,26238.2,59.88,41.23,59.72,49.29,49.22,18.93,,129.73
54906,jvtqhk,22,1171.52,75.5,46.6,45.2,34.48,64.92,36.93,18300,72.28
65444,fbybba,30,5872.96,69.98,46.9,43.04,54.02,39.25,35.98,38784,85.41
15969,maaabj,17,1319.6,56.13,28.35,60.74,52.26,28.33,31.52,2184,71.68
43928,nofdvz,50,4375.07,47.92,53.32,43.4,44.99,51.23,26.08,79205,63.56
86693,xsafmy,54,1101.32,54.49,47.44,42.93,37.55,66.33,24.05,46409,54.74
52678,tkutjc,17,5767.11,62.59,60.63,55.8,43.41,43.75,33.83,39520,86.09
93153,ehgtum,35,2243.24,41.64,39.27,43.7,49.54,64.31,28.03,66701,55.72
89764,ghhcih,21,2493.32,51.39,55.97,60.45,66.7,38.53,31.76,3551,74.7
69091,wdgzvm,48,4294.82,51.57,59.66,44.15,31.6,42.06,41.53,75677,68.58
37439,xmaidj,60,1283.88,53.84,41.41,41.39,57.38,49.45,21.23,16480,63.85
4281,ykyfua,36,4724.01,56.53,59.78,62.56,54.57,48.04,31.52,29386,72.53
58392,nxpenc,49,10411.31,51.43,41.37,44.01,43.98,35.96,35.89,98909,87.96
37507,zgxzng,24,595.97,47.63,48.59,50.71,37.03,39.37,23.58,88664,51.25
77341,nbwuci,23,3163.47,60.76,52.46,65.64,48.1,39.94,25.93,64104,69.75
65563,ssuues,22,3998.06,45.65,40.79,51.45,49.73,32.12,29.74,97571,69.6
39485,iedhha,17,668.76,36.73,42.71,38.43,55.39,52.93,37.81,61759,66.55
55477,fccjky,25,893.16,41.96,22.52,41.44,55.02,69.85,25.91,52553,56.34
38457,lasnqy,42,11517.67,66.51,40.23,44.97,45.34,46.91,33.36,19056,94.76
73152,swvbft,18,1674.9,42.69,51.78,64.54,60.19,51.65,37.43,39865,72.38
94828,eyxmak,54,1837.64,54.65,62.49,50.86,65.78,47.86,42.06,95060,76.32
22674,xhbvxe,32,3365.62,63.0,32.86,56.56,39.82,37.1,29.55,77113,66.16
10971,ggnowc,38,2051.15,30.86,47.45,57.83,36.29,64.05,33.73,96393,49.42
9623,loufut,39,6149.37,54.92,49.34,63.92,55.98,49.86,30.77,52947,75.89
84111,szlcdf,52,277.99,50.1,62.2,53.67,38.86,31.27,26.05,23695,51.04
44859,wkeoob,59,12452.52,49.07,33.91,61.3,53.07,33.74,22.13,59560,93.8
7392,ymrrei,60,1912.74,39.71,46.55,43.29,40.5,32.65,21.74,39199,54.97
57182,mklkzm,24,26175.88,56.83,45.81,42.85,49.46,47.9,35.78,,142.6
21777,uppdem,53,642.75,60.96,53.14,44.28,56.01,37.95,26.79,58195,62.89
39493,ogokgs,25,44645.88,63.22,38.72,39.06,44.22,45.27,22.16,,190.51
94606,doikjc,32,4738.43,49.53,59.52,56.21,63.85,65.01,37.02,28300,76.84
69276,jnxfak,53,4070.01,63.62,43.2,49.67,37.85,57.33,16.99,84395,62.83
73750,ennrub,57,5539.03,40.27,42.3,21.22,53.42,64.46,17.18,,65.39
23378,tiofbw,52,1597.53,50.49,40.33,49.82,55.04,58.28,28.52,4294,61.74
5694,dbrlvy,29,1577.03,38.71,52.71,45.15,70.75,59.96,13.78,21570,53.13
49824,ajrvko,17,2449.37,44.42,53.31,53.69,38.0,34.58,43.05,62760,72.39
70629,gshbab,25,9619.97,48.26,71.41,61.16,38.13,45.15,31.95,,83.08
79264,ljkzuz,19,5345.96,47.82,53.62,40.31,73.91,38.86,29.26,8038,84.32
51592,gcylji,33,704.21,41.98,57.19,70.22,49.05,48.87,21.01,4958,47.56
30414,fbmcbv,57,25644.05,54.76,49.9,41.12,45.68,51.58,25.83,,133.96
51826,ifucgz,31,2924.16,62.66,44.38,50.67,56.03,40.94,42.0,42300,77.33
63303,nsodjz,59,24386.87,41.72,60.03,76.1,43.46,51.55,28.47,,127.2
69326,tisdyb,17,2541.2,57.24,55.21,60.73,56.65,62.05,33.64,38241,78.4
46102,xnwyfb,57,2963.97,67.95,51.92,51.95,48.35,55.32,32.51,44523,75.85
96841,ktxfoq,52,2868.72,40.99,44.43,55.94,29.37,33.29,37.08,82402,58.42
38878,jrdmbn,24,2075.69,6.05,48.6,51.4,44.45,56.15,38.96,,50.2
4530,eqloli,50,10554.24,53.08,47.22,48.9,69.76,59.69,19.33,77063,88.24
36433,hsausd,56,3858.16,52.65,35.45,52.67,44.1,47.32,32.86,4706,70.6
59344,zezatb,42,768.35,54.5,39.07,54.51,51.37,63.33,18.88,21859,51.39
16450,ynjoml,36,8852.68,26.12,56.26,50.02,46.79,42.42,30.02,,69.41
32088,bwhxka,33,1595.99,65.87,50.36,54.09,40.18,52.94,29.8,28954,61.96
12272,arsvin,58,1967.11,55.36,52.77,40.77,42.43,75.96,30.29,80302,65.37
8063,fdrtfx,58,370.67,33.87,54.49,40.67,33.13,54.48,34.42,9430,51.36
59949,dazlex,30,1671.86,34.71,55.03,66.69,67.15,44.27,27.79,2329,58.23
23749,gjktzj,25,4170.24,43.12,43.25,70.58,36.3,38.79,33.44,60531,64.94
74362,slnhgu,56,8295.31,48.39,37.57,34.64,50.67,47.83,23.99,,79.25
68185,xoarww,58,6113.61,57.13,64.13,48.77,49.39,48.88,26.25,23081,78.44
27273,feqfji,27,269.32,64.72,60.51,57.56,71.73,27.38,28.52,40066,69.29
27859,rewiot,37,3623.77,39.55,42.98,39.53,46.36,57.11,22.71,52184,54.65
97808,zhrnpb,44,479.32,34.82,54.43,40.56,60.78,50.79,22.59,35809,48.01
96280,gobwul,41,1538.47,51.93,41.7,37.99,44.21,36.84,28.26,17663,55.66
94431,uubgev,48,1097.47,46.01,54.4,49.48,48.67,59.03,21.01,96721,50.53
17885,nokpuy,40,3317.19,48.16,38.38,53.11,59.16,57.55,47.69,2504,75.33
44407,cmnqfe,22,5030.91,51.18,48.82,62.6,51.93,71.29,35.3,13317,78.78
63892,ubfaix,25,1883.63,38.71,46.95,49.87,55.4,48.58,32.33,4553,61.79
22820,nageyu,45,2700.11,57.4,33.23,34.94,54.96,40.82,26.22,98152,64.09
77918,xgfcjo,60,1847.95,56.31,53.72,48.2,51.96,35.75,23.13,98928,65.88
32010,blexaq,16,2550.22,41.51,73.43,50.8,34.55,50.82,22.32,31404,59.55
65122,ajrlmk,33,1271.62,56.53,49.95,28.6,35.31,68.82,19.85,62774,50.02
15363,salxax,56,4555.5,45.92,45.44,57.13,42.89,52.84,29.66,32566,67.79
83858,qbtsha,19,14171.86,31.11,60.62,47.98,54.75,46.93,19.72,,92.54
84352,jbjuho,22,3014.48,29.26,48.75,38.25,39.58,56.52,30.81,33415,57.45
29190,loeysh,48,701.43,39.31,53.25,51.3,53.66,42.2,21.99,89749,48.81
70014,yqulyk,19,5222.41,64.54,31.86,47.98,57.57,48.65,21.61,87201,81.04
63464,hcblyd,24,5002.03,53.53,51.93,64.44,54.86,57.5,19.33,29334,70.11
32104,qfrdie,37,1787.78,34.46,47.34,65.88,45.14,41.13,32.7,70032,52.41
42584,owggen,45,6112.36,52.6,58.59,62.47,56.65,36.09,34.77,35841,77.82
25828,vrbybh,43,830.36,49.29,60.2,53.78,58.59,65.39,36.44,4730,61.91
6815,dykoyk,18,1740.79,43.19,49.3,58.86,41.22,53.15,23.82,59495,58.95
84192,zzvxkk,57,39504.23,69.8,58.82,47.86,39.57,61.92,17.29,,174.73
28711,ndskkl,21,2235.05,56.51,74.64,38.96,45.77,42.6,25.09,64820,65.48
80336,uacaau,20,950.21,50.97,49.04,52.6,58.12,57.71,19.33,74637,60.86
14466,qaycus,23,3206.8,49.41,43.21,37.82,73.81,53.87,20.83,45366,70.66
11489,vlpxyb,38,5111.06,41.54,57.36,52.8,59.57,57.62,32.01,9841,69.34
23296,srckwa,16,535.28,59.35,51.59,56.47,41.6,44.35,28.18,31302,66.24
15764,gsoqzh,56,39662.12,46.03,46.45,56.47,42.34,45.35,33.3,,175.05
55372,bdgnhi,54,2381.3,63.94,47.51,46.22,53.79,55.01,36.59,804,74.71
78074,gjbyjn,32,3479.64,59.84,37.75,59.04,63.95,57.41,27.28,51825,71.67
75774,wtgabr,60,6249.05,45.18,82.29,50.76,70.66,31.86,40.43,,90.48
42701,ibgpfj,37,3391.92,29.49,43.96,53.07,40.92,50.36,32.42,41893,53.73
13284,avhkcy,20,1813.23,61.88,20.32,49.06,45.05,55.75,21.64,,64.94
51087,yrvpjw,24,1187.78,45.73,63.32,27.47,51.89,60.59,35.8,99033,63.99
1536,clckyr,29,1973.11,61.27,45.68,46.66,61.88,35.03,11.44,58028,59.17
76285,pkyagf,51,2915.04,38.5,41.55,49.68,33.35,39.29,28.59,14745,53.53
19236,tctjkp,19,1930.89,57.75,40.13,34.16,42.27,49.47,37.97,5088,72.88
50643,vobmdh,32,2033.41,45.39,14.77,63.02,65.19,61.42,33.73,11854,65.62
61825,szobxw,46,2342.52,64.4,51.21,46.13,46.97,49.28,26.48,58551,63.63
54384,rntews,51,1946.55,57.67,53.44,34.31,49.28,58.17,34.94,93335,67.01
61033,repxgz,54,1429.73,55.19,53.55,33.04,51.06,62.56,23.53,51614,60.04
9406,dkqzaf,25,6284.5,43.53,57.81,58.53,60.33,70.63,35.24,42745,80.16
46121,bawude,29,6445.14,52.55,61.3,39.52,51.55,48.76,10.83,84931,65.44
82966,qyoxhr,20,2786.76,51.72,47.24,48.49,48.0,49.23,18.88,46898,63.17
48992,ihlbce,20,2261.3,40.32,31.3,62.36,60.92,35.6,33.38,58899,69.43
70090,kzapxi,44,1587.25,44.27,43.56,52.52,51.65,48.52,35.39,6667,59.49
90434,cohgyu,51,8211.94,58.77,58.17,57.88,43.23,38.82,27.48,38069,80.06
93628,njevvc,40,836.63,44.79,59.81,60.61,41.39,64.41,17.78,13270,43.81
93944,qjndtq,45,2142.21,38.89,58.12,44.89,49.91,57.99,44.99,75042,64.1
63363,culjft,47,3165.68,49.14,43.45,55.92,29.51,53.57,31.55,56669,57.56
95497,jcuxbw,54,2812.49,68.76,48.79,55.65,44.15,44.3,34.99,45592,73.93
60660,rpnimo,43,8375.26,32.88,64.27,49.16,40.67,60.35,24.91,,65.67
99147,jrhasc,53,1575.85,38.88,52.6,45.73,46.11,58.1,25.17,85141,52.76
52774,txzfty,52,15921.6,65.43,60.45,49.16,47.42,60.54,32.07,,110.27
41318,jerqbx,60,863.76,45.28,52.69,52.99,55.99,47.13,27.96,48495,62.56
40533,ozcana,56,6602.32,41.72,36.6,64.41,58.61,51.77,29.19,,77.01
15889,uqhrjn,39,10319.47,52.88,31.92,54.21,59.07,43.89,20.81,22031,82.89
42138,guvkpm,41,3230.8,69.68,54.69,51.67,42.64,58.59,32.41,92931,69.7
88592,yhquqh,21,4191.51,60.93,34.84,52.04,34.39,62.26,32.99,17792,73.98
76991,pagixe,21,615.21,37.81,59.38,47.57,47.02,58.75,23.8,81595,52.8
86702,dqnwtl,43,3629.23,48.88,43.3,36.67,56.3,62.89,37.18,47137,69.83
29384,wonetf,25,4378.09,56.74,36.38,47.31,35.86,50.86,23.76,93424,65.35
43560,zjhuvo,45,1338.17,67.89,53.02,46.7,48.21,54.24,24.55,80296,61.09
55988,thguzv,54,8307.37,51.91,35.57,52.5,68.36,40.26,32.65,31885,90.09
97474,kzrojf,35,22226.87,70.67,60.23,32.98,64.92,49.43,33.92,,135.56
32102,ahyakv,41,3711.0,51.19,68.7,52.74,53.78,47.86,18.86,27803,59.59
68897,xwyvsq,22,1604.53,46.26,41.34,33.77,50.43,58.31,34.89,91290,65.82
9469,bcqdcz,27,1141.05,40.83,70.43,34.92,54.67,64.36,26.23,47589,55.58
19393,rmgzxh,38,13274.04,55.21,32.76,46.75,47.01,64.01,47.06,96100,103.85
82348,lxriuh,51,2259.28,40.33,50.52,52.57,52.97,58.49,34.85,59033,62.14
5594,wjundb,49,3527.44,63.5,45.28,76.62,54.24,35.32,30.52,,72.36
13940,cuvjzd,56,2575.29,46.35,41.74,59.03,52.64,65.59,24.46,25409,62.17
82845,lzbryd,25,3550.5,39.41,48.49,44.23,54.43,69.81,25.03,18060,62.6
7511,dbvvzs,19,2842.9,48.56,50.44,36.24,40.99,54.65,29.71,68147,66.82
80657,ciboqq,51,11405.32,46.86,29.91,54.27,52.84,44.07,25.65,94601,86.91
2988,ogcmjk,55,2071.78,67.21,53.37,63.7,47.2,49.43,38.58,28239,74.69
81812,pavqsz,21,6372.36,51.2,52.86,46.81,47.96,55.62,29.25,57523,78.84
70038,aswcwq,42,3919.15,70.07,52.8,28.37,40.97,53.69,24.9,98315,67.17
16221,rgggbn,39,14205.46,38.63,43.55,64.84,46.18,46.63,19.03,21067,83.71
45998,mfsogj,42,13049.68,25.35,35.86,58.15,65.45,69.4,27.65,55293,86.07
68684,oohmvb,34,2489.96,59.99,58.67,43.01,38.45,47.73,29.8,90580,61.48
50762,nigwte,53,2898.47,32.61,48.72,53.95,47.5,51.0,22.23,174,52.99
84036,ypdfrp,19,961.74,42.16,50.16,45.05,51.65,33.83,21.98,45011,57.63
60174,xtxaab,33,1157.58,18.52,44.26,49.1,29.33,45.38,24.58,85577,35.26
70878,zbliyb,53,5261.0,45.81,52.66,49.94,64.85,43.35,43.12,69207,82.82
72182,gukpbr,27,1880.74,45.15,57.78,41.52,50.74,46.49,20.19,38045,54.83
88218,sagaoo,58,3301.81,26.57,54.09,59.93,43.96,50.45,25.74,1977,55.75
74864,xkmiok,60,4087.36,53.32,49.39,68.29,41.2,59.57,31.49,28544,72.72
21430,iuzzmm,21,1823.31,43.76,34.42,25.55,55.86,36.63,33.2,41867,66.99
64431,diooaj,56,2649.02,48.26,39.43,63.06,38.26,35.39,27.54,75589,60.31
96648,oeingm,18,2119.36,49.83,42.76,48.64,45.31,50.54,28.17,9248,66.53
5685,nwfhfk,38,4664.51,47.69,63.89,68.94,52.54,48.77,37.68,40811,71.44
37299,rykeic,51,1857.91,27.21,43.78,63.03,57.02,44.22,31.39,67693,55.02
13668,skcuix,24,3199.76,84.07,46.56,52.13,43.85,39.54,24.91,78239,76.58
34877,lapwsk,52,4840.8,52.49,33.59,52.19,38.33,54.74,37.78,34819,72.2
61529,jlwtxe,57,701.48,64.63,54.67,56.83,38.8,52.77,23.26,49567,59.41
24503,ogeuwo,48,3018.57,61.88,65.95,64.13,53.01,72.89,24.79,91697,66.18
92613,pqungq,24,2529.79,55.65,53.34,52.03,43.6,34.88,34.02,70861,68.31
56094,lypuns,51,6873.67,41.09,50.91,46.59,42.42,60.35,31.62,75129,71.07
19873,njqebt,32,3976.57,51.52,56.37,61.65,79.58,62.81,35.13,53028,79.31
60382,xqsqep,50,327.53,38.66,63.17,52.09,42.24,50.84,30.85,88765,49.55
33205,qeerwb,34,698.25,49.6,40.7,52.42,53.11,59.99,38.06,8009,61.34
52942,tgxrrb,59,16233.98,52.68,52.4,52.17,53.15,49.52,23.04,28171,107.13
14613,wylhwx,46,28389.97,34.05,53.99,50.33,34.38,44.85,36.14,,131.11
76757,dahdkp,30,15147.3,49.05,52.71,42.69,34.75,38.05,23.14,20648,91.37
69454,hhwgte,44,3166.21,59.19,57.14,62.05,56.56,62.85,38.12,42722,73.32
68069,ffzref,57,2053.2,46.53,56.82,52.8,49.25,43.66,33.68,90808,65.51
51358,pwehkf,41,6415.76,45.17,55.22,42.79,57.07,34.05,13.58,51253,63.34
55199,hnrgyv,54,3959.01,51.17,55.69,48.43,48.35,50.42,31.42,99168,69.65
29116,hgvoyb,42,1323.4,40.43,42.09,41.83,39.42,38.4,34.36,91844,52.42
57663,qcrzwl,18,1518.44,51.72,34.45,52.75,52.8,53.15,28.56,30370,68.1
16177,byrpkl,27,15991.27,55.02,38.02,55.15,30.23,78.59,32.85,,101.76
10288,qhcmhm,34,4004.33,42.74,24.3,58.46,61.97,38.33,42.89,,74.11
68031,amdxda,52,3229.14,54.46,58.84,42.27,46.7,43.09,33.57,58,68.43
45489,coflbh,18,3343.72,56.82,52.44,52.85,51.42,43.69,23.37,88050,72.21
33354,gucstd,16,10631.82,52.77,44.34,66.17,38.49,49.89,35.57,,97.12
49826,zlsjcy,17,3887.48,47.13,46.73,70.23,40.22,42.25,30.96,35587,71.61
18920,ujdkxy,24,7044.44,48.51,55.6,47.57,37.52,69.75,25.95,88358,72.46
46558,vbvwxi,38,525.91,60.06,45.79,53.13,38.01,36.25,20.14,10974,49.32
77858,qrfdhk,53,541.36,52.39,53.19,56.18,39.27,32.75,16.51,47073,47.94
18522,tfqzla,35,2536.28,39.34,58.92,40.57,37.2,45.91,32.33,54889,54.18
74993,yukvzm,54,7891.68,40.92,42.64,53.03,47.67,47.75,24.24,14717,73.03
26235,uvrwnc,36,2185.22,32.65,40.34,34.57,60.48,45.79,36.51,48234,60.1
60325,karims,37,1878.39,30.13,58.7,63.76,32.1,55.29,37.54,60821,49.54
89078,wxvffi,28,1932.26,55.26,55.86,49.74,57.61,32.75,27.54,67234,64.91
63593,tersuk,44,4403.79,44.07,57.09,69.18,53.81,30.82,28.67,63542,64.72
45773,zldcwd,43,1396.36,50.19,54.58,31.22,42.67,35.48,20.7,64021,49.9
2702,oetlpm,36,5376.49,27.78,52.53,57.69,70.06,46.01,41.42,29223,73.59
21486,ifvunz,22,749.17,40.53,48.12,63.18,46.15,35.28,20.49,48486,51.39
91627,ophgdf,37,9703.49,49.69,38.06,57.16,57.46,39.04,18.09,,77.86
30136,izedlf,26,6447.67,47.84,50.67,53.44,56.52,50.32,35.18,65785,80.54
87071,jzekaj,41,8307.35,47.86,48.13,59.05,46.83,72.94,30.45,55598,76.43
60816,wtbtjs,23,1350.5,47.54,46.99,71.79,48.23,66.57,36.86,37054,65.29
31113,xlzygw,43,2396.3,57.08,36.1,40.89,65.94,50.0,39.1,16970,73.59
92532,xbfkbc,22,4177.56,31.71,47.87,52.83,51.19,60.16,33.92,40369,67.41
1317,oejopu,25,1179.9,48.02,62.54,42.71,47.12,47.78,27.52,71357,58.01
8498,ubgppo,40,7262.5,45.72,54.48,68.02,58.01,53.18,31.48,75145,76.58
17351,qjoheg,47,3266.47,57.4,43.03,52.31,49.99,41.13,26.12,42240,64.62
99269,spjqeq,31,2928.58,48.29,33.91,52.82,37.12,48.09,39.02,9865,63.84
90217,fnqfph,44,623.97,53.92,41.18,41.53,58.08,54.98,32.13,25946,60.66
31366,eylrlw,42,9065.26,53.65,46.82,58.47,47.0,32.01,24.76,802,77.89
38311,kpzrir,33,1591.01,46.17,63.5,42.5,43.87,58.26,40.64,42209,61.42
3103,hwngyx,59,3098.01,61.81,51.87,59.48,62.58,56.65,22.25,23241,73.95
68309,bupily,44,46064.39,37.69,49.36,63.26,49.11,56.39,35.15,,189.34
2581,exgevg,42,2709.51,51.57,51.33,52.39,37.94,48.13,36.69,37682,61.89
60818,eypvib,45,17931.84,63.79,60.43,41.85,57.71,46.1,40.36,,121.28
46267,akhsve,17,1081.67,35.87,46.17,57.58,63.14,66.0,38.0,96922,70.04
38304,jcknfa,41,6157.17,37.52,50.36,41.37,47.2,61.95,20.84,79085,60.48
